1,0.366666667,0.4,0.5,0.272222222,0.823303144
2,0.6,0.4,0.769230769,0.275555556,0.885419745
3,0.6,0.4,0.769230769,0.275555556,0.885419745
4,0.533333333,0.4,0.5,0.277777778,0.846980345
5,0.533333333,0.4,0.5,0.281111111,0.847411861
6,0.533333333,0.4,0.5,0.281111111,0.847411861
7,0.533333333,0.4,0.769230769,0.283333333,0.87930843
8,0.533333333,0.4,0.769230769,0.283333333,0.87930843
9,0.366666667,0.4,0.769230769,0.288888889,0.861139458
10,0.366666667,0.4,0.769230769,0.288888889,0.861139458
11,0.366666667,0.4,0.769230769,0.294444444,0.861802449
12,0.366666667,0.4,0.5,0.295555556,0.826671996
13,0.366666667,0.4,0.5,0.295555556,0.826671996
14,0.366666667,0.4,0.5,0.295555556,0.826671996
15,0.533333333,0.4,0.769230769,0.322222222,0.883375019
16,0.666666667,0.4,0.769230769,0.333333333,0.897452195
17,0.666666667,0.4,0.769230769,0.344444444,0.898470263
18,0.666666667,0.4,0.769230769,0.344444444,0.898470263
19,0.666666667,0.4,0.769230769,0.344444444,0.898470263
20,0.666666667,0.4,0.769230769,0.35,0.898975928
21,0.666666667,0.4,0.769230769,0.35,0.898975928
22,0.666666667,0.4,0.769230769,0.355555556,0.899479357
23,0.666666667,0.4,0.769230769,0.358888889,0.899780343
24,0.666666667,0.4,0.769230769,0.358888889,0.899780343
25,0.666666667,0.4,0.769230769,0.361111111,0.899980556
26,0.666666667,0.4,0.769230769,0.361111111,0.899980556
27,0.666666667,0.4,0.769230769,0.366666667,0.900479532
28,0.666666667,0.4,0.769230769,0.366666667,0.900479532
29,0.766666667,0.4,0.769230769,0.377777778,0.910003299
30,0.666666667,0.4,0.769230769,0.377777778,0.901470846
31,0.8,0.4,0.769230769,0.383333333,0.91313782
32,0.8,0.4,0.769230769,0.383333333,0.91313782
33,0.8,0.4,0.769230769,0.383333333,0.91313782
34,0.533333333,0.4,0.5,0.383333333,0.860165673
35,0.666666667,0.4,0.769230769,0.383333333,0.901963197
36,0.8,0.4,0.769230769,0.383333333,0.91313782
37,0.366666667,0.4,0.769230769,0.388888889,0.872671221
38,0.8,0.4,0.769230769,0.39,0.913665147
39,0.8,0.4,0.769230769,0.392222222,0.913840277
40,0.8,0.4,0.769230769,0.394444444,0.914015086
41,0.8,0.4,0.769230769,0.394444444,0.914015086
42,0.8,0.4,0.769230769,0.394444444,0.914015086
43,0.766666667,0.4,0.769230769,0.4,0.911806733
44,0.766666667,0.4,0.769230769,0.4,0.911806733
45,0.8,0.4,0.769230769,0.4,0.914450702
46,0.8,0.4,0.769230769,0.4,0.914450702
47,0.8,0.4,0.769230769,0.4,0.914450702
48,0.8,0.4,0,0.4,0.832018385
49,0.8,0.4,0.769230769,0.4,0.914450702
50,0.8,0.4,0.769230769,0.4,0.914450702
51,0.8,0.4,0.769230769,0.4,0.914450702
52,0.8,0.4,0.769230769,0.4,0.914450702
53,0.533333333,0.4,0.5,0.401111111,0.862290336
54,0.766666667,0.4,0.769230769,0.402222222,0.911985271
55,0.766666667,0.4,0.769230769,0.402222222,0.911985271
56,0.8,0.4,0.769230769,0.403333333,0.914711111
57,0.8,0.4,0.769230769,0.403333333,0.914711111
58,0.8,0.4,0.769230769,0.403333333,0.914711111
59,0.8,0.6,0.769230769,0.405555556,0.929221136
60,0.8,0.4,0.769230769,0.405555556,0.914884317
61,0.8,0.4,0.769230769,0.407777778,0.915057205
62,0.8,0.4,0.769230769,0.408888889,0.915143529
63,0.766666667,0.4,0.769230769,0.4,0.911806733
64,0.8,0.4,0,0.416666667,0.834334909
65,0.8,0.4,0,0.416666667,0.834334909
66,0.8,0.4,0.769230769,0.422222222,0.916173225
67,0.8,0.4,0.769230769,0.431111111,0.91685337
68,0.8,0.4,0.769230769,0.431111111,0.91685337
69,0.8,0.4,0.769230769,0.431111111,0.91685337
70,0.766666667,0.4,0.769230769,0.433333333,0.914450702
71,0.8,0.4,0.769230769,0.433333333,0.91702262
72,0.8,0.4,0.769230769,0.433333333,0.91702262
73,0.8,0.4,0.769230769,0.442222222,0.917696492
74,0.7,0.4,0.769230769,0.431111111,0.908905349
75,0.8,0.4,0.769230769,0.444444444,0.91786418
76,0.8,0.4,0.769230769,0.444444444,0.91786418
77,0.766666667,0.4,0.769230769,0.444444444,0.915315938
78,0.766666667,0.4,0.769230769,0.444444444,0.915315938
79,0.833333333,0.4,0.769230769,0.45,0.920748757
80,0.8,0.4,0.769230769,0.45,0.91828204
81,0.8,0.4,0.769230769,0.45,0.91828204
82,0.8,0.4,0.769230769,0.45,0.91828204
83,0.8,0.4,0.769230769,0.45,0.91828204
84,0.766666667,0.4,0.769230769,0.611111111,0.927372289
85,0.8,0.8,1.538461538,0.461111111,0.97339194
86,0.8,0.8,1.538461538,0.461111111,0.97339194
87,0.8,0.8,1.538461538,0.461111111,0.97339194
88,0.8,0.4,0.769230769,0.464444444,0.919359425
89,0.8,0.4,0.769230769,0.464444444,0.919359425
90,0.8,0.4,0.769230769,0.466666667,0.919524022
91,0.8,0.4,0.769230769,0.466666667,0.919524022
92,0.8,0.4,0.769230769,0.472222222,0.919934174
93,0.8,0.4,0.769230769,0.472222222,0.919934174
94,0.8,0.4,0.769230769,0.472222222,0.919934174
95,0.8,0.4,0.769230769,0.472222222,0.919934174
96,0.8,0.4,0.769230769,0.473333333,0.920015975
97,0.766666667,0.4,0.769230769,0.777777778,0.937828781
98,0.8,0.4,0.769230769,0.475555556,0.920179348
99,0.833333333,0.4,0.769230769,0.477777778,0.922752171
100,0.833333333,0.4,0.769230769,0.477777778,0.922752171
101,0.766666667,0.4,0,0.477777778,0.838138787
102,0.8,0.4,0.769230769,0.483333333,0.920748757
103,0.766666667,0.4,0.769230769,0.311111111,0.904392186
104,0.766666667,0.8,0.769230769,0.486666667,0.943883036
105,0.833333333,0.4,0.769230769,0.491111111,0.923697238
106,0.833333333,0.4,0.769230769,0.491111111,0.923697238
107,0.833333333,0.4,0.769230769,0.491111111,0.923697238
108,0.833333333,0.4,0.769230769,0.491111111,0.923697238
109,0.833333333,0.4,0.769230769,0.491111111,0.923697238
110,0.833333333,0.4,0.769230769,0.494444444,0.923931842
111,0.833333333,0.4,0.769230769,0.494444444,0.923931842
